"","DEG","up.results_OO_RO_padj.1","down.results_OO_RO_padj.1"
"597","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04362",NA
"598","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04366",NA
"599","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04460",NA
"600","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04549",NA
"601","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04566",NA
"602","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04575",NA
"603","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04740",NA
"604","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04791",NA
"605","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04815",NA
"606","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04826",NA
"607","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04859",NA
"608","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04876",NA
"609","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig04945",NA
"610","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05007",NA
"611","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05109",NA
"612","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05284",NA
"613","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05314",NA
"614","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05324",NA
"615","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05344",NA
"616","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05356",NA
"617","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05377",NA
"618","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05452",NA
"619","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05473",NA
"620","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05489",NA
"621","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05498",NA
"622","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05681",NA
"623","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05853",NA
"624","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05867",NA
"625","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05931",NA
"626","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05951",NA
"627","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig05979",NA
"628","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06036",NA
"629","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06128",NA
"630","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06147",NA
"631","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06154",NA
"632","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06211",NA
"633","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06240",NA
"634","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06291",NA
"635","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06319",NA
"636","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06321",NA
"637","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06499",NA
"638","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06530",NA
"639","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06534",NA
"640","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06630",NA
"641","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06724",NA
"642","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06785",NA
"643","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06819",NA
"644","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06851",NA
"645","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06873",NA
"646","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06883",NA
"647","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06907",NA
"648","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06922",NA
"649","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06936",NA
"650","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig06987",NA
"651","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07037",NA
"652","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07074",NA
"653","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07081",NA
"654","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07088",NA
"655","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07130",NA
"656","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07168",NA
"657","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07250",NA
"658","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07251",NA
"659","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07311",NA
"660","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07339",NA
"661","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07363",NA
"662","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07403",NA
"663","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07425",NA
"664","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07462",NA
"665","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07511",NA
"666","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07530",NA
"667","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07730",NA
"668","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07738",NA
"669","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07765",NA
"670","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07777",NA
"671","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07897",NA
"672","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07935",NA
"673","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig07980",NA
"674","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08014",NA
"675","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08057",NA
"676","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08062",NA
"677","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08271",NA
"678","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08291",NA
"679","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08319",NA
"680","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08410",NA
"681","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08457",NA
"682","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08523",NA
"683","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08538",NA
"684","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08612",NA
"685","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08651",NA
"686","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08842",NA
"687","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08862",NA
"688","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig08959",NA
"689","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09046",NA
"690","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09086",NA
"691","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09103",NA
"692","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09185",NA
"693","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09196",NA
"694","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09209",NA
"695","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09346",NA
"696","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09382",NA
"697","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09506",NA
"698","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09521",NA
"699","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09523",NA
"700","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09548",NA
"701","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09609",NA
"702","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09617",NA
"703","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09669",NA
"704","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09703",NA
"705","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09718",NA
"706","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09749",NA
"707","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09871",NA
"708","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09884",NA
"709","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig09902",NA
"710","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10028",NA
"711","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10045",NA
"712","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10094",NA
"713","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10115",NA
"714","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10152",NA
"715","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10185",NA
"716","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10213",NA
"717","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10258",NA
"718","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10303",NA
"719","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10399",NA
"720","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10469",NA
"721","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10514",NA
"722","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10548",NA
"723","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10624",NA
"724","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10628",NA
"725","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10661",NA
"726","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10707",NA
"727","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10791",NA
"728","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10797",NA
"729","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10896",NA
"730","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10935",NA
"731","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10937",NA
"732","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10944",NA
"733","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig10988",NA
"734","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11107",NA
"735","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11129",NA
"736","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11175",NA
"737","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11211",NA
"738","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11214",NA
"739","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11236",NA
"740","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11264",NA
"741","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11290",NA
"742","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11299",NA
"743","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11342",NA
"744","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11393",NA
"745","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11461",NA
"746","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11466",NA
"747","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11541",NA
"748","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11637",NA
"749","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11774",NA
"750","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11778",NA
"751","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig11840",NA
"752","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12031",NA
"753","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12091",NA
"754","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12184",NA
"755","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12218",NA
"756","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12228",NA
"757","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12242",NA
"758","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12258",NA
"759","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12278",NA
"760","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12402",NA
"761","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12426",NA
"762","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12450",NA
"763","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12481",NA
"764","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12547",NA
"765","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12584",NA
"766","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12586",NA
"767","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12663",NA
"768","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12684",NA
"769","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12690",NA
"770","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12719",NA
"771","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12738",NA
"772","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12777",NA
"773","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12801",NA
"774","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12808",NA
"775","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig12980",NA
"776","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13107",NA
"777","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13124",NA
"778","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13131",NA
"779","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13226",NA
"780","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13240",NA
"781","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13260",NA
"782","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13339",NA
"783","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13572",NA
"784","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13595",NA
"785","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13607",NA
"786","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13624",NA
"787","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13679",NA
"788","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13829",NA
"789","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13876",NA
"790","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13877",NA
"791","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig13910",NA
"792","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14037",NA
"793","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14054",NA
"794","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14088",NA
"795","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14110",NA
"796","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14113",NA
"797","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14173",NA
"798","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14177",NA
"799","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14190",NA
"800","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14280",NA
"801","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14298",NA
"802","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14299",NA
"803","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14427",NA
"804","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14447",NA
"805","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14457",NA
"806","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14477",NA
"807","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14591",NA
"808","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14597",NA
"809","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14761",NA
"810","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14819",NA
"811","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig14961",NA
"812","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15026",NA
"813","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15031",NA
"814","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15067",NA
"815","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15099",NA
"816","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15111",NA
"817","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15114",NA
"818","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15127",NA
"819","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15219",NA
"820","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15378",NA
"821","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15414",NA
"822","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15433",NA
"823","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15451",NA
"824","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15473",NA
"825","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15482",NA
"826","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15496",NA
"827","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15560",NA
"828","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15565",NA
"829","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15625",NA
"830","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15711",NA
"831","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15754",NA
"832","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15756",NA
"833","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15761",NA
"834","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15817",NA
"835","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15849",NA
"836","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15865",NA
"837","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15922",NA
"838","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15929",NA
"839","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig15970",NA
"840","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16008",NA
"841","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16112",NA
"842","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16159",NA
"843","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16216",NA
"844","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16278",NA
"845","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16303",NA
"846","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16320",NA
"847","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16326",NA
"848","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16400",NA
"849","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16438",NA
"850","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16446",NA
"851","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16536",NA
"852","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16609",NA
"853","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16800",NA
"854","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16812",NA
"855","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig16813",NA
"856","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17108",NA
"857","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17207",NA
"858","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17242",NA
"859","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17316",NA
"860","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17351",NA
"861","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17374",NA
"862","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17411",NA
"863","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17441",NA
"864","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17486",NA
"865","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17491",NA
"866","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17520",NA
"867","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17590",NA
"868","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17605",NA
"869","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17665",NA
"870","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17680",NA
"871","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17772",NA
"872","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17806",NA
"873","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17860",NA
"874","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17889",NA
"875","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig17963",NA
"876","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18039",NA
"877","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18108",NA
"878","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18161",NA
"879","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18168",NA
"880","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18213",NA
"881","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18270",NA
"882","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18341",NA
"883","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18360",NA
"884","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18382",NA
"885","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18420",NA
"886","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18452",NA
"887","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18516",NA
"888","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18538",NA
"889","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18586",NA
"890","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18589",NA
"891","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18618",NA
"892","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18689",NA
"893","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18717",NA
"894","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18815",NA
"895","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18858",NA
"896","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18912",NA
"897","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig18958",NA
"898","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig19033",NA
"899","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig19050",NA
"900","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig19148",NA
"901","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig19174",NA
"902","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig19184",NA
"903","Up","Siderastrea_Mexico_Barshis-Radice_Host_contig19255",NA
